date,stock_name,close
2021-10-26,比亚迪,103.32223484
2021-10-26,贵州茅台,1646.62540215
2021-10-26,长城汽车,63.49828245
2021-10-26,顺丰控股,57.46281282
2021-10-27,万科A,17.60786954
2021-10-27,中国神华,15.61717632
2021-10-27,中国移动,
2021-10-27,五粮液,187.18992
2021-10-27,工商银行,3.6269336
2021-10-27,招商银行,43.63442776
2021-10-27,比亚迪,104.20643816
2021-10-27,贵州茅台,1609.420277
2021-10-27,长城汽车,64.1572359
2021-10-27,顺丰控股,57.6185386
2021-10-28,万科A,17.13319147
2021-10-28,中国神华,14.9993376
2021-10-28,中国移动,
2021-10-28,五粮液,186.5746198
2021-10-28,工商银行,3.60378296
2021-10-28,招商银行,43.39432636
2021-10-28,比亚迪,99.74979432
2021-10-28,贵州茅台,1615.16251867
2021-10-28,长城汽车,62.98257975
2021-10-28,顺丰控股,57.81090574
2021-10-29,万科A,16.30922199
2021-10-29,中国神华,14.80579776
2021-10-29,中国移动,
2021-10-29,五粮液,187.6318962
2021-10-29,工商银行,3.60378296
2021-10-29,招商银行,43.19424186
2021-10-29,比亚迪,100.82832804
2021-10-29,贵州茅台,1615.68454064
2021-10-29,长城汽车,64.94034
2021-10-29,顺丰控股,59.20327742
2021-11-01,万科A,16.29130961
2021-11-01,中国神华,14.95467456
2021-11-01,中国移动,
2021-11-01,五粮液,177.6051028
2021-11-01,工商银行,3.65008424
2021-11-01,招商银行,43.31429256
2021-11-01,比亚迪,97.812968
2021-11-01,贵州茅台,1595.263749
2021-11-01,长城汽车,62.648328
2021-11-01,顺丰控股,59.3590032
2021-11-02,万科A,15.79871916
2021-11-02,中国神华,14.5899264
2021-11-02,中国移动,
2021-11-02,五粮液,174.4679384
2021-11-02,工商银行,3.5883492
2021-11-02,招商银行,41.8176605
2021-11-02,比亚迪,101.66070992
2021-11-02,贵州茅台,1596.71479312
2021-11-02,长城汽车,62.075325
2021-11-02,顺丰控股,59.8628219
2021-11-03,万科A,16.16592295
2021-11-03,中国神华,14.9621184
2021-11-03,中国移动,
2021-11-03,五粮液,172.5700406
2021-11-03,工商银行,3.58063232
2021-11-03,招商银行,41.3774746
2021-11-03,比亚迪,98.14009084
2021-11-03,贵州茅台,1561.641995
2021-11-03,长城汽车,58.7328075
2021-11-03,顺丰控股,59.68877544
2021-11-04,万科A,16.17487914
2021-11-04,中国神华,14.99189376
2021-11-04,中国移动,
2021-11-04,五粮液,179.2343484
2021-11-04,工商银行,3.5883492
2021-11-04,招商银行,41.4174915
2021-11-04,比亚迪,105.2623
2021-11-04,贵州茅台,1596.3254886
2021-11-04,长城汽车,60.1844151
2021-11-04,顺丰控股,59.34068252
2021-11-05,万科A,15.95993058
2021-11-05,中国神华,14.515488
2021-11-05,中国移动,
2021-11-05,五粮液,182.2588522
2021-11-05,工商银行,3.59606608
2021-11-05,招商银行,41.26542728
2021-11-05,比亚迪,101.699576
2021-11-05,贵州茅台,1610.25197302
2021-11-05,长城汽车,60.02206425
2021-11-05,顺丰控股,57.60021792
2021-11-08,万科A,16.39878389
2021-11-08,中国神华,14.73135936
2021-11-08,中国移动,
2021-11-08,五粮液,182.8481538
2021-11-08,工商银行,3.57291544
2021-11-08,招商银行,41.0573394
2021-11-08,比亚迪,102.02346
2021-11-08,贵州茅台,1610.3935383
2021-11-08,长城汽车,60.34676595
2021-11-08,顺丰控股,55.59410346
2021-11-09,万科A,16.31817818
2021-11-09,中国神华,14.4782688
2021-11-09,中国移动,
2021-11-09,五粮液,180.9242574
2021-11-09,工商银行,3.58063232
2021-11-09,招商银行,40.86525828
2021-11-09,比亚迪,103.86635996
2021-11-09,贵州茅台,1583.77041783
2021-11-09,长城汽车,60.1844151
2021-11-09,顺丰控股,55.21852952
2021-11-10,万科A,16.99884862
2021-11-10,中国神华,14.20284672
2021-11-10,中国移动,
2021-11-10,五粮液,178.263734
2021-11-10,工商银行,3.56519856
2021-11-10,招商银行,40.52111294
2021-11-10,比亚迪,100.48824984
2021-11-10,贵州茅台,1551.90053417
2021-11-10,长城汽车,58.7519076
2021-11-10,顺丰控股,55.33761394
2021-11-11,万科A,18.61991901
2021-11-11,中国神华,14.31450432
2021-11-11,中国移动,
2021-11-11,五粮液,178.9656962
2021-11-11,工商银行,3.59606608
2021-11-11,招商银行,42.27385316
2021-11-11,比亚迪,101.04856916
2021-11-11,贵州茅台,1565.7119968
2021-11-11,长城汽车,58.97155875
2021-11-11,顺丰控股,56.31777032
2021-11-12,万科A,17.69743144
2021-11-12,中国神华,14.23262208
2021-11-12,中国移动,
2021-11-12,五粮液,176.660487
2021-11-12,工商银行,3.5883492
2021-11-12,招商银行,41.9377112
2021-11-12,比亚迪,99.36113352
2021-11-12,贵州茅台,1569.41038974
2021-11-12,长城汽车,58.97155875
2021-11-12,顺丰控股,57.0689182
2021-11-15,万科A,17.3750086
2021-11-15,中国神华,14.24006592
2021-11-15,中国移动,
2021-11-15,五粮液,177.397114
2021-11-15,工商银行,3.60378296
2021-11-15,招商银行,42.36189034
2021-11-15,比亚迪,95.52634696
2021-11-15,贵州茅台,1558.22673262
2021-11-15,长城汽车,56.5171959
2021-11-15,顺丰控股,57.710142
2021-11-16,万科A,17.23170956
2021-11-16,中国神华,14.1060768
2021-11-16,中国移动,
2021-11-16,五粮液,183.72344
2021-11-16,工商银行,3.5883492
2021-11-16,招商银行,42.017745
2021-11-16,比亚迪,95.06319284
2021-11-16,贵州茅台,1599.687664
2021-11-16,长城汽车,55.80094215
2021-11-16,顺丰控股,58.08571594
2021-11-17,万科A,17.42874574
2021-11-17,中国神华,14.16562752
2021-11-17,中国移动,
2021-11-17,五粮液,183.2987962
2021-11-17,工商银行,3.5883492
2021-11-17,招商银行,41.48952192
2021-11-17,比亚迪,96.1449654
2021-11-17,贵州茅台,1588.185485
2021-11-17,长城汽车,56.0587935
2021-11-17,顺丰控股,57.95747118
2021-11-18,万科A,17.09736671
2021-11-18,中国神华,14.2177344
2021-11-18,中国移动,
2021-11-18,五粮液,180.7942644
2021-11-18,工商银行,3.58063232
2021-11-18,招商银行,41.14537658
2021-11-18,比亚迪,95.6753336
2021-11-18,贵州茅台,1585.531136
2021-11-18,长城汽车,56.41214535
2021-11-18,顺丰控股,59.85366156
2021-11-19,万科A,17.8228181
2021-11-19,中国神华,14.39638656
2021-11-19,中国移动,
2021-11-19,五粮液,184.243412
2021-11-19,工商银行,3.59606608
2021-11-19,招商银行,41.88168754
2021-11-19,比亚迪,96.13524888
2021-11-19,贵州茅台,1617.74608503
2021-11-19,长城汽车,56.54584605
2021-11-19,顺丰控股,61.75901228
2021-11-22,万科A,17.21379718
2021-11-22,中国神华,14.41871808
2021-11-22,中国移动,
2021-11-22,五粮液,187.1639214
2021-11-22,工商银行,3.57291544
2021-11-22,招商银行,41.36947122
2021-11-22,比亚迪,100.727924
2021-11-22,贵州茅台,1640.62657341
2021-11-22,长城汽车,61.20627045
2021-11-22,顺丰控股,61.04450576
2021-11-23,万科A,17.23170956
2021-11-23,中国神华,14.57503872
2021-11-23,中国移动,
2021-11-23,五粮液,186.149976
2021-11-23,工商银行,3.57291544
2021-11-23,招商银行,41.4174915
2021-11-23,比亚迪,99.91173632
2021-11-23,贵州茅台,1677.92902469
2021-11-23,长城汽车,59.1912099
2021-11-23,顺丰控股,60.0918304
2021-11-24,万科A,17.2854467
2021-11-24,中国神华,15.00678144
2021-11-24,中国移动,
2021-11-24,五粮液,194.4868604
2021-11-24,工商银行,3.58063232
2021-11-24,招商银行,41.40948812
2021-11-24,比亚迪,98.2016288
2021-11-24,贵州茅台,1717.363803
2021-11-24,长城汽车,58.5800067
2021-11-24,顺丰控股,60.39412162
2021-11-25,万科A,17.21379718
2021-11-25,中国神华,15.11843904
2021-11-25,中国移动,
2021-11-25,五粮液,193.212929
2021-11-25,工商银行,3.57291544
2021-11-25,招商银行,41.15337996
2021-11-25,比亚迪,96.517432
2021-11-25,贵州茅台,1730.66209149
2021-11-25,长城汽车,56.2497945
2021-11-25,顺丰控股,58.57121396
2021-11-26,万科A,17.00780481
2021-11-26,中国神华,14.67925248
2021-11-26,中国移动,
2021-11-26,五粮液,193.1349332
2021-11-26,工商银行,3.55748168
2021-11-26,招商银行,40.0969338
2021-11-26,比亚迪,96.40731144
2021-11-26,贵州茅台,1717.37265083
2021-11-26,长城汽车,56.29754475
2021-11-26,顺丰控股,58.17731934
2021-11-29,万科A,16.53312674
2021-11-29,中国神华,14.56759488
2021-11-29,中国移动,
2021-11-29,五粮液,194.7555126
2021-11-29,工商银行,3.53433104
2021-11-29,招商银行,39.87283916
2021-11-29,比亚迪,98.60972264
2021-11-29,贵州茅台,1756.294255
2021-11-29,长城汽车,56.0969937
2021-11-29,顺丰控股,56.68418392
2021-11-30,万科A,16.35400294
2021-11-30,中国神华,14.54526336
2021-11-30,中国移动,
2021-11-30,五粮液,188.92316
2021-11-30,工商银行,3.53433104
2021-11-30,招商银行,39.60872762
2021-11-30,比亚迪,98.6874548
2021-11-30,贵州茅台,1708.31247291
2021-11-30,长城汽车,57.1665993
2021-11-30,顺丰控股,56.08876182
2021-12-01,万科A,16.54208293
2021-12-01,中国神华,14.9621184
2021-12-01,中国移动,
2021-12-01,五粮液,191.1417072
2021-12-01,工商银行,3.5497648
2021-12-01,招商银行,40.00889662
2021-12-01,比亚迪,98.88826288
2021-12-01,贵州茅台,1710.27669117
2021-12-01,长城汽车,55.26613935
2021-12-01,顺丰控股,56.22616692
2021-12-02,万科A,17.04362957
2021-12-02,中国神华,15.39386112
2021-12-02,中国移动,
2021-12-02,五粮液,193.039605
2021-12-02,工商银行,3.55748168
2021-12-02,招商银行,40.72920082
2021-12-02,比亚迪,100.0153792
2021-12-02,贵州茅台,1711.170322
2021-12-02,长城汽车,55.85824245
2021-12-02,顺丰控股,55.20936918
2021-12-03,万科A,17.25857813
2021-12-03,中国神华,16.8230784
2021-12-03,中国移动,
2021-12-03,五粮液,198.845959
2021-12-03,工商银行,3.55748168
2021-12-03,招商银行,41.0173225
2021-12-03,比亚迪,99.3999996
2021-12-03,贵州茅台,1744.68590204
2021-12-03,长城汽车,54.626286
2021-12-03,顺丰控股,55.420057
2021-12-06,万科A,17.45561431
2021-12-06,中国神华,16.51788096
2021-12-06,中国移动,
2021-12-06,五粮液,201.315826
2021-12-06,工商银行,3.57291544
2021-12-06,招商银行,41.47351516
2021-12-06,比亚迪,97.731997
2021-12-06,贵州茅台,1740.6335959
2021-12-06,长城汽车,54.12013335
2021-12-06,顺丰控股,56.96815446
2021-12-07,万科A,17.85864286
2021-12-07,中国神华,16.43599872
2021-12-07,中国移动,
2021-12-07,五粮液,202.78908
2021-12-07,工商银行,3.59606608
2021-12-07,招商银行,41.48952192
2021-12-07,比亚迪,95.4810032
2021-12-07,贵州茅台,1730.52052621
2021-12-07,长城汽车,53.3847795
2021-12-07,顺丰控股,57.6185386
2021-12-08,万科A,17.74221239
2021-12-08,中国神华,16.190352
2021-12-08,中国移动,
2021-12-08,五粮液,211.45528
2021-12-08,工商银行,3.58063232
2021-12-08,招商银行,41.64958952
2021-12-08,比亚迪,97.42106836
2021-12-08,贵州茅台,1807.611669
2021-12-08,长城汽车,53.75723145
2021-12-08,顺丰控股,57.76510404
2021-12-09,万科A,18.2706276
2021-12-09,中国神华,16.2275712
2021-12-09,中国移动,
2021-12-09,五粮液,217.52162
2021-12-09,工商银行,3.59606608
2021-12-09,招商银行,42.52195794
2021-12-09,比亚迪,97.003258
2021-12-09,贵州茅台,1846.14396865
2021-12-09,长城汽车,54.06283305
2021-12-09,顺丰控股,60.22007516
2021-12-10,万科A,18.05567904
2021-12-10,中国神华,16.1531328
2021-12-10,中国移动,
2021-12-10,五粮液,214.05514
2021-12-10,工商银行,3.59606608
2021-12-10,招商银行,42.81007962
2021-12-10,比亚迪,97.62511528
2021-12-10,贵州茅台,1849.19647
2021-12-10,长城汽车,54.19653375
2021-12-10,顺丰控股,60.00938734
2021-12-13,万科A,17.8228181
2021-12-13,中国神华,16.2275712
2021-12-13,中国移动,
2021-12-13,五粮液,216.6376676
2021-12-13,工商银行,3.57291544
2021-12-13,招商银行,41.95371796
2021-12-13,比亚迪,96.6469856
2021-12-13,贵州茅台,1874.1473506
2021-12-13,长城汽车,52.68762585
2021-12-13,顺丰控股,60.43992332
2021-12-14,万科A,17.4645705
2021-12-14,中国神华,15.81071616
2021-12-14,中国移动,
2021-12-14,五粮液,216.655
2021-12-14,工商银行,3.56519856
2021-12-14,招商银行,40.9372887
2021-12-14,比亚迪,95.0275656
2021-12-14,贵州茅台,1902.28345
2021-12-14,长城汽车,50.7489657
2021-12-14,顺丰控股,58.56205362
2021-12-15,万科A,17.56308859
2021-12-15,中国神华,15.90748608
2021-12-15,中国移动,
2021-12-15,五粮液,211.281956
2021-12-15,工商银行,3.55748168
2021-12-15,招商银行,40.817238
2021-12-15,比亚迪,95.0113714
2021-12-15,贵州茅台,1889.011705
2021-12-15,长城汽车,49.9849617
2021-12-15,顺丰控股,57.05059752
2021-12-16,万科A,17.72430001
2021-12-16,中国神华,17.0091744
2021-12-16,中国移动,
2021-12-16,五粮液,211.02197
2021-12-16,工商银行,3.56519856
2021-12-16,招商银行,40.9773056
2021-12-16,比亚迪,92.6956008
2021-12-16,贵州茅台,1874.84632917
2021-12-16,长城汽车,50.89221645
2021-12-16,顺丰控股,58.04907458
2021-12-17,万科A,17.49143907
2021-12-17,中国神华,16.39877952
2021-12-17,中国移动,
2021-12-17,五粮液,203.7943592
2021-12-17,工商银行,3.55748168
2021-12-17,招商银行,40.63316026
2021-12-17,比亚迪,90.35715832
2021-12-17,贵州茅台,1814.4244981
2021-12-17,长城汽车,49.66026
2021-12-17,顺丰控股,57.70098166
2021-12-20,万科A,17.51830764
2021-12-20,中国神华,16.19779584
2021-12-20,中国移动,
2021-12-20,五粮液,204.52232
2021-12-20,工商银行,3.55748168
2021-12-20,招商银行,40.56913322
2021-12-20,比亚迪,87.610622
2021-12-20,贵州茅台,1821.73280568
2021-12-20,长城汽车,48.323253
2021-12-20,顺丰控股,58.38800716
2021-12-21,万科A,18.19002189
2021-12-21,中国神华,16.5253248
2021-12-21,中国移动,
2021-12-21,五粮液,200.752523
2021-12-21,工商银行,3.5883492
2021-12-21,招商银行,40.52111294
2021-12-21,比亚迪,89.45999964
2021-12-21,贵州茅台,1803.3647106
2021-12-21,长城汽车,48.9917565
2021-12-21,顺丰控股,59.4964083
2021-12-22,万科A,17.78699334
2021-12-22,中国神华,16.45833024
2021-12-22,中国移动,
2021-12-22,五粮液,201.1598344
2021-12-22,工商银行,3.58063232
2021-12-22,招商银行,40.02490338
2021-12-22,比亚迪,90.43489048
2021-12-22,贵州茅台,1812.035584
2021-12-22,长城汽车,49.9085613
2021-12-22,顺丰控股,61.1452695
2021-12-23,万科A,17.59891335
2021-12-23,中国神华,16.87518528
2021-12-23,中国移动,
2021-12-23,五粮液,205.3976062
2021-12-23,工商银行,3.5883492
2021-12-23,招商银行,40.19297436
2021-12-23,比亚迪,90.68428116
2021-12-23,贵州茅台,1875.73996
2021-12-23,长城汽车,50.5006644
2021-12-23,顺丰控股,61.1452695
2021-12-24,万科A,17.58995716
2021-12-24,中国神华,16.71886464
2021-12-24,中国移动,
2021-12-24,五粮液,209.6700428
2021-12-24,工商银行,3.5883492
2021-12-24,招商银行,39.90485268
2021-12-24,比亚迪,87.44868
2021-12-24,贵州茅台,1941.29353247
2021-12-24,长城汽车,47.8648506
2021-12-24,顺丰控股,63.0689409
2021-12-27,万科A,17.57204478
2021-12-27,中国神华,16.9719552
2021-12-27,中国移动,
2021-12-27,五粮液,204.7043102
2021-12-27,工商银行,3.59606608
2021-12-27,招商银行,39.48067354
2021-12-27,比亚迪,86.48674452
2021-12-27,贵州茅台,1886.19809506
2021-12-27,长城汽车,46.4705433
2021-12-27,顺丰控股,62.9773375
2021-12-28,万科A,17.62578192
2021-12-28,中国神华,16.58487552
2021-12-28,中国移动,
2021-12-28,五粮液,205.8915796
2021-12-28,工商银行,3.61149984
2021-12-28,招商银行,39.72077494
2021-12-28,比亚迪,87.7239814
2021-12-28,贵州茅台,1891.82531494
2021-12-28,长城汽车,46.795245
2021-12-28,顺丰控股,62.43687744
2021-12-29,万科A,17.35709622
2021-12-29,中国神华,16.58487552
2021-12-29,中国移动,
2021-12-29,五粮液,195.596134
2021-12-29,工商银行,3.59606608
2021-12-29,招商银行,38.11209556
2021-12-29,比亚迪,87.124796
2021-12-29,贵州茅台,1805.842103
2021-12-29,长城汽车,46.38459285
2021-12-29,顺丰控股,62.91321512
2021-12-30,万科A,17.12423528
2021-12-30,中国神华,16.33178496
2021-12-30,中国移动,
2021-12-30,五粮液,195.42281
2021-12-30,工商银行,3.58063232
2021-12-30,招商银行,38.816393
2021-12-30,比亚迪,86.51913292
2021-12-30,贵州茅台,1835.924725
2021-12-30,长城汽车,46.413243
2021-12-30,顺丰控股,63.22466668
2021-12-31,万科A,17.69743144
2021-12-31,中国神华,16.76352768
2021-12-31,中国移动,
2021-12-31,五粮液,192.9616092
2021-12-31,工商银行,3.57291544
2021-12-31,招商银行,38.98446398
2021-12-31,比亚迪,86.83977808
2021-12-31,贵州茅台,1813.80515
2021-12-31,长城汽车,46.3559427
2021-12-31,顺丰控股,63.13306328
2022-01-04,万科A,18.35123331
2022-01-04,中国神华,16.91984832
2022-01-04,中国移动,
2022-01-04,五粮液,193.7415672
2022-01-04,工商银行,3.60378296
2022-01-04,招商银行,38.6963423
2022-01-04,比亚迪,87.772564
2022-01-04,贵州茅台,1814.89343309
2022-01-04,长城汽车,45.6301389
2022-01-04,顺丰控股,65.42314828
2022-01-05,万科A,18.96025423
2022-01-05,中国神华,16.6742016
2022-01-05,中国移动,47.79504668
2022-01-05,五粮液,193.906225
2022-01-05,工商银行,3.63465048
2022-01-05,招商银行,39.2565789
2022-01-05,比亚迪,82.02686184
2022-01-05,贵州茅台,1790.800792
2022-01-05,长城汽车,43.9111299
2022-01-05,顺丰控股,65.3132242
2022-01-06,万科A,18.85277995
2022-01-06,中国神华,16.54021248
2022-01-06,中国移动,47.894138
2022-01-06,五粮液,190.2057576
2022-01-06,工商银行,3.6269336
2022-01-06,招商银行,38.5362747
2022-01-06,比亚迪,80.97747768
2022-01-06,贵州茅台,1753.83455826
2022-01-06,长城汽车,42.60277305
2022-01-06,顺丰控股,62.64756526
2022-01-07,万科A,19.60509991
2022-01-07,中国神华,16.75608384
2022-01-07,中国移动,47.58034882
2022-01-07,五粮液,188.6285092
2022-01-07,工商银行,3.65780112
2022-01-07,招商银行,39.2565789
2022-01-07,比亚迪,79.837406
2022-01-07,贵州茅台,1718.248586
2022-01-07,长城汽车,43.13757585
2022-01-07,顺丰控股,62.8399324
2022-01-10,万科A,19.84691704
2022-01-10,中国神华,16.95706752
2022-01-10,中国移动,48.5547468
2022-01-10,五粮液,186.2886352
2022-01-10,工商银行,3.665518
2022-01-10,招商银行,39.40063974
2022-01-10,比亚迪,79.7726292
2022-01-10,贵州茅台,1739.483378
2022-01-10,长城汽车,44.7897345
2022-01-10,顺丰控股,62.96817716
2022-01-11,万科A,19.9723037
2022-01-11,中国神华,16.8975168
2022-01-11,中国移动,47.96845649
2022-01-11,五粮液,184.9020432
2022-01-11,工商银行,3.665518
2022-01-11,招商银行,39.8968493
2022-01-11,比亚迪,77.43742556
2022-01-11,贵州茅台,1716.96565065
2022-01-11,长城汽车,42.12527055
2022-01-11,顺丰控股,61.99718112
2022-01-12,万科A,19.74839895
2022-01-12,中国神华,16.99428672
2022-01-12,中国移动,47.98497171
2022-01-12,五粮液,188.8538304
2022-01-12,工商银行,3.64236736
2022-01-12,招商银行,39.82481888
2022-01-12,比亚迪,82.914304
2022-01-12,贵州茅台,1740.368161
2022-01-12,长城汽车,44.93298525
2022-01-12,顺丰控股,62.05214316
2022-01-13,万科A,19.28267707
2022-01-13,中国神华,17.26226496
2022-01-13,中国移动,47.73724341
2022-01-13,五粮液,181.036918
2022-01-13,工商银行,3.65008424
2022-01-13,招商银行,39.48867692
2022-01-13,比亚迪,82.69082404
2022-01-13,贵州茅台,1661.08275637
2022-01-13,长城汽车,42.96567495
2022-01-13,顺丰控股,60.31167856
2022-01-14,万科A,18.5393133
2022-01-14,中国神华,16.76352768
2022-01-14,中国移动,47.60512165
2022-01-14,五粮液,179.563664
2022-01-14,工商银行,3.61149984
2022-01-14,招商银行,38.43223076
2022-01-14,比亚迪,81.98799576
2022-01-14,贵州茅台,1651.889861
2022-01-14,长城汽车,42.9943251
2022-01-14,顺丰控股,60.44908366
2022-01-17,万科A,18.69156853
2022-01-17,中国神华,16.66675776
2022-01-17,中国移动,47.5638336
2022-01-17,五粮液,180.9849208
2022-01-17,工商银行,3.5883492
2022-01-17,招商银行,38.88042004
2022-01-17,比亚迪,86.31184716
2022-01-17,贵州茅台,1647.12088063
2022-01-17,长城汽车,43.46227755
2022-01-17,顺丰控股,61.20939188
2022-01-18,万科A,19.33641421
2022-01-18,中国神华,17.37392256
2022-01-18,中国移动,47.58034882
2022-01-18,五粮液,183.2814638
2022-01-18,工商银行,3.61921672
2022-01-18,招商银行,39.22456538
2022-01-18,比亚迪,86.17905472
2022-01-18,贵州茅台,1674.24832741
2022-01-18,长城汽车,43.7774292
2022-01-18,顺丰控股,60.95290236
2022-01-19,万科A,19.6140561
2022-01-19,中国神华,17.50046784
2022-01-19,中国移动,47.54731838
2022-01-19,五粮液,182.683496
2022-01-19,工商银行,3.6269336
2022-01-19,招商银行,39.7767986
2022-01-19,比亚迪,81.93293548
2022-01-19,贵州茅台,1691.705096
2022-01-19,长城汽车,42.37357185
2022-01-19,顺丰控股,60.1834338
2022-01-20,万科A,19.80213609
2022-01-20,中国神华,17.77588992
2022-01-20,中国移动,47.58860643
2022-01-20,五粮液,184.7807164
2022-01-20,工商银行,3.665518
2022-01-20,招商银行,41.11336306
2022-01-20,比亚迪,81.31755588
2022-01-20,贵州茅台,1742.59781416
2022-01-20,长城汽车,42.4404222
2022-01-20,顺丰控股,61.81397432
2022-01-21,万科A,19.38119516
2022-01-21,中国神华,17.87265984
2022-01-21,中国移动,47.54731838
2022-01-21,五粮液,188.2818612
2022-01-21,工商银行,3.6269336
2022-01-21,招商银行,41.47351516
2022-01-21,比亚迪,81.1005536
2022-01-21,贵州茅台,1756.28540717
2022-01-21,长城汽车,42.02022
2022-01-21,顺丰控股,61.7406916
2022-01-24,万科A,19.4349323
2022-01-24,中国神华,17.95454208
2022-01-24,中国移动,48.05103259
2022-01-24,五粮液,186.3839634
2022-01-24,工商银行,3.6269336
2022-01-24,招商银行,41.4975253
2022-01-24,比亚迪,81.4244376
2022-01-24,贵州茅台,1725.5038066
2022-01-24,长城汽车,41.3135163
2022-01-24,顺丰控股,59.84450122
2022-01-25,万科A,18.64678758
2022-01-25,中国神华,17.4185856
2022-01-25,中国移动,47.55557599
2022-01-25,五粮液,180.5689432
2022-01-25,工商银行,3.60378296
2022-01-25,招商银行,40.7372042
2022-01-25,比亚迪,77.83256404
2022-01-25,贵州茅台,1719.133369
2022-01-25,长城汽车,40.99836465
2022-01-25,顺丰控股,57.81090574
2022-01-26,万科A,18.56618187
2022-01-26,中国神华,17.24737728
2022-01-26,中国移动,47.58860643
2022-01-26,五粮液,178.567051
2022-01-26,工商银行,3.61921672
2022-01-26,招商银行,40.817238
2022-01-26,比亚迪,80.80581916
2022-01-26,贵州茅台,1729.750765
2022-01-26,长城汽车,40.73096325
2022-01-26,顺丰控股,59.48724796
2022-01-27,万科A,18.30645236
2022-01-27,中国神华,17.47813632
2022-01-27,中国移动,47.54731838
2022-01-27,五粮液,176.270508
2022-01-27,工商银行,3.61149984
2022-01-27,招商银行,40.63316026
2022-01-27,比亚迪,78.14349268
2022-01-27,贵州茅台,1738.598595
2022-01-27,长城汽车,38.62995225
2022-01-27,顺丰控股,57.82922642
2022-01-28,万科A,18.20793427
2022-01-28,中国神华,16.77841536
2022-01-28,中国移动,47.54731838
2022-01-28,五粮液,171.9200756
2022-01-28,工商银行,3.59606608
2022-01-28,招商银行,39.38463298
2022-01-28,比亚迪,73.4568912
2022-01-28,贵州茅台,1669.585521
2022-01-28,长城汽车,38.1619998
2022-01-28,顺丰控股,58.0307539
2022-02-07,万科A,18.72739329
2022-02-07,中国神华,17.50046784
2022-02-07,中国移动,48.01800215
2022-02-07,五粮液,169.5282044
2022-02-07,工商银行,3.65780112
2022-02-07,招商银行,41.0973563
2022-02-07,比亚迪,79.1572496
2022-02-07,贵州茅台,1652.73925268
2022-02-07,长城汽车,39.2507055
2022-02-07,顺丰控股,59.13915504
2022-02-08,万科A,18.70052472
2022-02-08,中国神华,18.57982464
2022-02-08,中国移动,50.6191493
2022-02-08,五粮液,164.6578
2022-02-08,工商银行,3.7426868
2022-02-08,招商银行,41.38547798
2022-02-08,比亚迪,76.75079148
2022-02-08,贵州茅台,1627.115937
2022-02-08,长城汽车,38.4867015
2022-02-08,顺丰控股,60.0460287
2022-02-09,万科A,18.3601895
2022-02-09,中国神华,18.19274496
2022-02-09,中国移动,55.68106423
2022-02-09,五粮液,169.8401876
2022-02-09,工商银行,3.73496992
2022-02-09,招商银行,41.31344756
2022-02-09,比亚迪,79.40987912
2022-02-09,贵州茅台,1677.53087234
2022-02-09,长城汽车,39.48945675
2022-02-09,顺丰控股,58.79106212
2022-02-10,万科A,18.67365615
2022-02-10,中国神华,19.0562304
2022-02-10,中国移动,54.500226
2022-02-10,五粮液,167.2923248
2022-02-10,工商银行,3.75040368
2022-02-10,招商银行,41.38547798
2022-02-10,比亚迪,77.77102608
2022-02-10,贵州茅台,1657.198559
2022-02-10,长城汽车,38.4867015
2022-02-10,顺丰控股,57.37120942
2022-02-11,万科A,18.96921042
2022-02-11,中国神华,19.43586624
2022-02-11,中国移动,55.00394021
2022-02-11,五粮液,168.3582674
2022-02-11,工商银行,3.75812056
2022-02-11,招商银行,42.22583288
2022-02-11,比亚迪,74.55485796
2022-02-11,贵州茅台,1636.82200651
2022-02-11,长城汽车,36.96824355
2022-02-11,顺丰控股,57.33456806
2022-02-14,万科A,18.12732856
2022-02-14,中国神华,19.18277568
2022-02-14,中国移动,52.85696161
2022-02-14,五粮液,171.5994262
2022-02-14,工商银行,3.7041024
2022-02-14,招商银行,40.9773056
2022-02-14,比亚迪,75.13461032
2022-02-14,贵州茅台,1653.36744861
2022-02-14,长城汽车,36.3856905
2022-02-14,顺丰控股,55.76814992
2022-02-15,万科A,17.74221239
2022-02-15,中国神华,18.6840384
2022-02-15,中国移动,51.9403669
2022-02-15,五粮液,173.150676
2022-02-15,工商银行,3.67323488
2022-02-15,招商银行,40.19297436
2022-02-15,比亚迪,77.18479604
2022-02-15,贵州茅台,1672.78843546
2022-02-15,长城汽车,36.91094325
2022-02-15,顺丰控股,56.41853406
2022-02-16,万科A,17.91238
2022-02-16,中国神华,18.75103296
2022-02-16,中国移动,52.4358235
2022-02-16,五粮液,172.8126942
2022-02-16,工商银行,3.68866864
2022-02-16,招商银行,40.87326166
2022-02-16,比亚迪,77.9264904
2022-02-16,贵州茅台,1674.49606665
2022-02-16,长城汽车,37.4934963
2022-02-16,顺丰控股,56.5192978
2022-02-17,万科A,17.7332562
2022-02-17,中国神华,18.84035904
2022-02-17,中国移动,51.09809068
2022-02-17,五粮液,171.1054528
2022-02-17,工商银行,3.68866864
2022-02-17,招商银行,41.18539348
2022-02-17,比亚迪,79.48437244
2022-02-17,贵州茅台,1669.57667317
2022-02-17,长城汽车,37.1305944
2022-02-17,顺丰控股,56.4734961
2022-02-18,万科A,18.34227712
2022-02-18,中国神华,19.19766336
2022-02-18,中国移动,51.8577908
2022-02-18,五粮液,172.45738
2022-02-18,工商银行,3.71181928
2022-02-18,招商银行,41.66559628
